summary,config,name,state,created_at,run_id
"{'_runtime': 2692, '_step': 5000, '_timestamp': 1778199331.5208056, '_wandb': {'runtime': 2692}, 'final_val_bpb': 2.60974867843672, 'final_val_loss': 4.4064513256111795, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.925306448265999, 'quant_file_bytes': 7813333, 'quant_int8_payload_bytes': 17117408, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.1287622451782227, 'val_bpb': 1.3067393881132738, 'val_loss': 2.2063747197409285}","{'seed': 1337, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [1337], 'run_id': 'quant_design_4_per_channel_symmetric_uncalibrated_seed1337', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_4_per_channel_symmetric_uncalibrated', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'symmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 4, 'quant_calibration': 'uncalibrated', 'quant_granularity': 'per_channel', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_4_per_channel_symmetric_uncalibrated_seed1337,finished,2026-05-07T23:30:33Z,ueniak4p
"{'_runtime': 2688, '_step': 5000, '_timestamp': 1778202069.1197386, '_wandb': {'runtime': 2688}, 'final_val_bpb': 2.5701607956556094, 'final_val_loss': 4.339608843804288, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.925306448265999, 'quant_file_bytes': 7814961, 'quant_int8_payload_bytes': 17117408, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.1308305263519287, 'val_bpb': 1.3079137403336398, 'val_loss': 2.2083575642734012}","{'seed': 42, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [42], 'run_id': 'quant_design_4_per_channel_symmetric_uncalibrated_seed42', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_4_per_channel_symmetric_uncalibrated', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'symmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 4, 'quant_calibration': 'uncalibrated', 'quant_granularity': 'per_channel', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_4_per_channel_symmetric_uncalibrated_seed42,finished,2026-05-08T00:16:20Z,ohd4yrec
"{'_runtime': 2689, '_step': 5000, '_timestamp': 1778204808.7879035, '_wandb': {'runtime': 2689}, 'final_val_bpb': 2.544665517756326, 'final_val_loss': 4.296561135025136, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.925306448265999, 'quant_file_bytes': 7823574, 'quant_int8_payload_bytes': 17117408, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.1245076656341553, 'val_bpb': 1.305133515509569, 'val_loss': 2.203663271116842}","{'seed': 123, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [123], 'run_id': 'quant_design_4_per_channel_symmetric_uncalibrated_seed123', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_4_per_channel_symmetric_uncalibrated', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'symmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 4, 'quant_calibration': 'uncalibrated', 'quant_granularity': 'per_channel', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_4_per_channel_symmetric_uncalibrated_seed123,finished,2026-05-08T01:01:58Z,oiwo29kf
"{'_runtime': 2683, '_step': 5000, '_timestamp': 1778207541.1125317, '_wandb': {'runtime': 2683}, 'final_val_bpb': 2.575456460150517, 'final_val_loss': 4.34855035147757, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.925306448265999, 'quant_file_bytes': 7812420, 'quant_int8_payload_bytes': 17117408, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.128737449645996, 'val_bpb': 1.3065105650591105, 'val_loss': 2.205988361598982}","{'seed': 1337, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [1337], 'run_id': 'quant_design_4_per_channel_symmetric_percentile_seed1337', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_4_per_channel_symmetric_percentile', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'symmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 4, 'quant_calibration': 'percentile', 'quant_granularity': 'per_channel', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_4_per_channel_symmetric_percentile_seed1337,finished,2026-05-08T01:47:37Z,fhaeinlm
"{'_runtime': 2688, '_step': 5000, '_timestamp': 1778210277.5791647, '_wandb': {'runtime': 2688}, 'final_val_bpb': 2.626618602764362, 'final_val_loss': 4.434935486185993, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.925306448265999, 'quant_file_bytes': 7814663, 'quant_int8_payload_bytes': 17117408, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.1298413276672363, 'val_bpb': 1.3080769606040128, 'val_loss': 2.2086331548629072}","{'seed': 42, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [42], 'run_id': 'quant_design_4_per_channel_symmetric_percentile_seed42', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_4_per_channel_symmetric_percentile', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'symmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 4, 'quant_calibration': 'percentile', 'quant_granularity': 'per_channel', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_4_per_channel_symmetric_percentile_seed42,finished,2026-05-08T02:33:08Z,gnsikaad
"{'_runtime': 2688, '_step': 5000, '_timestamp': 1778213014.9547544, '_wandb': {'runtime': 2688}, 'final_val_bpb': 2.6379478118514452, 'final_val_loss': 4.454064381168251, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.925306448265999, 'quant_file_bytes': 7822381, 'quant_int8_payload_bytes': 17117408, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.124523878097534, 'val_bpb': 1.305101978639274, 'val_loss': 2.203610022432375}","{'seed': 123, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [123], 'run_id': 'quant_design_4_per_channel_symmetric_percentile_seed123', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_4_per_channel_symmetric_percentile', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'symmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 4, 'quant_calibration': 'percentile', 'quant_granularity': 'per_channel', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_4_per_channel_symmetric_percentile_seed123,finished,2026-05-08T03:18:45Z,6x0lngm5
"{'_runtime': 2687, '_step': 5000, '_timestamp': 1778215750.3063674, '_wandb': {'runtime': 2687}, 'final_val_bpb': 5.136058653550001, 'final_val_loss': 8.672019895765965, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.925306448265999, 'quant_file_bytes': 8343514, 'quant_int8_payload_bytes': 17117408, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.1276819705963135, 'val_bpb': 1.3058612277341242, 'val_loss': 2.204891982725378}","{'seed': 1337, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [1337], 'run_id': 'quant_design_4_per_channel_asymmetric_uncalibrated_seed1337', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_4_per_channel_asymmetric_uncalibrated', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'asymmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 4, 'quant_calibration': 'uncalibrated', 'quant_granularity': 'per_channel', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_4_per_channel_asymmetric_uncalibrated_seed1337,finished,2026-05-08T04:04:22Z,akfmvnt0
"{'_runtime': 2686, '_step': 5000, '_timestamp': 1778218488.2107408, '_wandb': {'runtime': 2686}, 'final_val_bpb': 4.321495391155229, 'final_val_loss': 7.296663947880717, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.925306448265999, 'quant_file_bytes': 8344952, 'quant_int8_payload_bytes': 17117408, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.131186008453369, 'val_bpb': 1.3077832078720266, 'val_loss': 2.20813716567975}","{'seed': 42, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [42], 'run_id': 'quant_design_4_per_channel_asymmetric_uncalibrated_seed42', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_4_per_channel_asymmetric_uncalibrated', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'asymmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 4, 'quant_calibration': 'uncalibrated', 'quant_granularity': 'per_channel', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_4_per_channel_asymmetric_uncalibrated_seed42,finished,2026-05-08T04:50:01Z,icf20n30
"{'_runtime': 2688, '_step': 5000, '_timestamp': 1778221224.8491871, '_wandb': {'runtime': 2688}, 'final_val_bpb': 4.0694846558386555, 'final_val_loss': 6.871154377599355, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.925306448265999, 'quant_file_bytes': 8355133, 'quant_int8_payload_bytes': 17117408, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.1255645751953125, 'val_bpb': 1.30523468708518, 'val_loss': 2.203834095084357}","{'seed': 123, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [123], 'run_id': 'quant_design_4_per_channel_asymmetric_uncalibrated_seed123', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_4_per_channel_asymmetric_uncalibrated', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'asymmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 4, 'quant_calibration': 'uncalibrated', 'quant_granularity': 'per_channel', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_4_per_channel_asymmetric_uncalibrated_seed123,finished,2026-05-08T05:35:36Z,9yncrn62
"{'_runtime': 2687, '_step': 5000, '_timestamp': 1778223962.6216743, '_wandb': {'runtime': 2687}, 'final_val_bpb': 4.56806881522835, 'final_val_loss': 7.712992845887222, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.925306448265999, 'quant_file_bytes': 8347463, 'quant_int8_payload_bytes': 17117408, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.128129005432129, 'val_bpb': 1.306529085022387, 'val_loss': 2.2060196317812046}","{'seed': 1337, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [1337], 'run_id': 'quant_design_4_per_channel_asymmetric_percentile_seed1337', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_4_per_channel_asymmetric_percentile', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'asymmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 4, 'quant_calibration': 'percentile', 'quant_granularity': 'per_channel', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_4_per_channel_asymmetric_percentile_seed1337,finished,2026-05-08T06:21:14Z,tx3mcbm7
"{'_runtime': 2684, '_step': 5000, '_timestamp': 1778226698.789236, '_wandb': {'runtime': 2684}, 'final_val_bpb': 4.325913098377775, 'final_val_loss': 7.304123061475752, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.925306448265999, 'quant_file_bytes': 8346749, 'quant_int8_payload_bytes': 17117408, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.1292977333068848, 'val_bpb': 1.3081369664436138, 'val_loss': 2.208734472209531}","{'seed': 42, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [42], 'run_id': 'quant_design_4_per_channel_asymmetric_percentile_seed42', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_4_per_channel_asymmetric_percentile', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'asymmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 4, 'quant_calibration': 'percentile', 'quant_granularity': 'per_channel', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_4_per_channel_asymmetric_percentile_seed42,finished,2026-05-08T07:06:53Z,lauoa3tq
"{'_runtime': 2339, '_step': 5000, '_timestamp': 1778230104.7438788, 'final_val_bpb': 3.969539319461553, 'final_val_loss': 6.7024008636666075, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.925306448265999, 'quant_file_bytes': 8346158, 'quant_int8_payload_bytes': 17117408, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.126006603240967, 'val_bpb': 1.305276086533878, 'val_loss': 2.2039039963193305}","{'seed': 123, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [123], 'run_id': 'quant_design_4_per_channel_asymmetric_percentile_seed123', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_4_per_channel_asymmetric_percentile', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'asymmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 4, 'quant_calibration': 'percentile', 'quant_granularity': 'per_channel', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_4_per_channel_asymmetric_percentile_seed123,finished,2026-05-08T09:07:45Z,rwqjz35j
